CustomerID,Age,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Support_Calls,Contract_Type,Payment_Method,Has_Additional_Services,Churn
447,59,43,31.21,9.98,1,One Year,Debit Card,1,1
448,19,23,97.13,207.45,0,Month-to-Month,Debit Card,0,0
449,43,33,142.43,133.78,8,Month-to-Month,Credit Card,1,0
450,34,43,199.53,99.7,4,Two Year,Credit Card,1,0
451,57,18,71.54,419.37,2,Two Year,Debit Card,1,0
452,50,50,107.68,348.4,9,Month-to-Month,Credit Card,1,1
453,26,53,177.14,56.76,9,Two Year,Debit Card,1,1
454,60,30,77.5,247.48,4,One Year,UPI,1,1
455,71,26,30.76,233.72,2,Month-to-Month,UPI,0,0
456,65,16,190.3,71.69,8,Two Year,UPI,1,0
457,56,13,102.8,399.98,0,Two Year,Credit Card,0,0
458,46,39,105.53,183.65,0,Two Year,Debit Card,1,1
459,59,33,128.03,381.09,2,Month-to-Month,PayPal,0,0
460,72,26,10.67,96.44,5,Month-to-Month,PayPal,1,0
461,43,48,186.91,157.88,1,Month-to-Month,Debit Card,1,0
462,52,1,78.68,48.04,0,One Year,Debit Card,0,0
463,67,49,85.42,72.17,7,Two Year,Debit Card,1,0
464,42,38,43.08,441.65,9,Two Year,Debit Card,0,0
465,41,2,81.85,55.0,8,One Year,Debit Card,1,0
466,30,49,162.75,48.32,9,Month-to-Month,PayPal,0,0
467,24,6,162.0,470.22,0,Month-to-Month,UPI,0,0
468,74,46,187.8,323.13,2,Month-to-Month,Debit Card,1,0
469,53,50,86.61,50.91,4,One Year,Credit Card,1,0
470,62,38,144.66,485.87,6,Two Year,UPI,0,0
471,37,42,106.38,73.98,9,One Year,PayPal,1,0
472,18,24,162.76,383.29,3,Two Year,Debit Card,0,0
473,25,18,145.38,17.91,5,Two Year,Credit Card,0,0
474,63,27,79.9,312.46,0,Two Year,PayPal,0,1
475,33,41,73.97,273.58,3,One Year,UPI,0,1
476,31,8,57.96,104.4,7,Month-to-Month,UPI,1,0
477,29,28,119.54,321.75,4,Month-to-Month,Credit Card,1,0
478,68,10,193.13,308.72,7,One Year,Debit Card,1,0
479,40,17,48.01,399.28,0,Two Year,Credit Card,1,1
480,32,55,28.1,438.0,9,One Year,Credit Card,0,0
481,45,29,32.69,255.3,8,Month-to-Month,PayPal,0,0
482,51,58,158.79,245.4,3,One Year,Credit Card,0,0
483,19,6,76.52,310.99,8,Two Year,Credit Card,1,0
484,49,14,52.63,364.74,7,Month-to-Month,UPI,0,0
485,40,22,77.04,178.41,7,Two Year,PayPal,0,0
486,39,54,132.61,252.57,1,One Year,Debit Card,0,0
487,68,6,113.89,292.76,2,Two Year,UPI,1,0
488,42,26,151.28,494.19,9,One Year,Credit Card,1,0
489,39,39,74.42,294.06,8,Month-to-Month,Debit Card,1,0
490,39,12,95.89,112.48,2,Month-to-Month,PayPal,1,0
491,66,35,29.37,294.2,7,Month-to-Month,UPI,0,0
492,69,14,23.88,409.84,4,Two Year,Debit Card,1,1
493,59,22,97.83,428.77,6,One Year,Credit Card,0,0
494,23,51,67.3,400.23,3,One Year,Credit Card,1,0
495,32,23,126.43,444.16,7,One Year,Debit Card,0,0
496,71,48,18.17,167.72,3,Two Year,UPI,0,0
497,60,7,33.14,254.03,4,One Year,Debit Card,1,0
498,54,40,174.39,389.91,0,Month-to-Month,Credit Card,1,0
499,50,50,117.6,132.59,9,One Year,PayPal,0,0
500,25,25,145.29,186.1,7,Two Year,UPI,0,1
501,70,13,169.97,415.66,6,Month-to-Month,Credit Card,0,1
502,61,21,98.13,385.16,4,Month-to-Month,Credit Card,1,0
503,61,41,154.6,485.61,5,Two Year,Debit Card,1,1
504,22,10,109.67,497.99,0,Month-to-Month,Credit Card,1,0
505,56,53,52.32,120.75,7,One Year,UPI,1,0
506,21,55,74.15,450.27,8,Two Year,Debit Card,0,0
507,23,59,103.17,47.71,4,One Year,PayPal,1,0
508,62,9,70.21,355.05,9,Two Year,Credit Card,1,0
509,49,15,73.75,110.44,6,Two Year,UPI,1,0
510,69,52,74.1,150.51,9,Two Year,UPI,0,0
511,47,2,33.34,473.19,3,One Year,PayPal,1,0
512,64,25,26.08,131.94,5,Two Year,UPI,1,1
513,52,13,18.83,336.75,1,Month-to-Month,UPI,0,0
514,72,34,31.08,89.48,3,One Year,PayPal,0,0
515,57,51,75.3,47.15,4,Two Year,Credit Card,1,1
516,69,58,122.84,169.99,8,Two Year,UPI,1,0
517,33,34,45.75,312.29,8,One Year,Debit Card,1,0
518,30,35,178.72,124.35,7,Month-to-Month,UPI,1,0
519,67,38,163.59,150.43,3,Month-to-Month,Debit Card,1,0
520,59,3,108.9,354.51,5,Two Year,UPI,1,0
521,47,42,147.6,51.85,6,Two Year,Credit Card,0,0
522,36,56,79.6,223.73,0,Month-to-Month,UPI,1,1
523,34,59,16.99,470.9,0,Two Year,Debit Card,0,0
524,73,6,181.82,198.79,3,Month-to-Month,UPI,0,0
525,36,55,34.28,217.38,2,Month-to-Month,Debit Card,1,1
526,45,48,190.11,369.23,9,Month-to-Month,PayPal,0,0
527,72,49,118.66,389.62,3,Month-to-Month,UPI,0,0
528,43,19,68.06,384.92,8,Two Year,UPI,0,1
529,54,3,104.15,498.93,1,One Year,Debit Card,0,0
530,43,18,105.31,36.19,3,One Year,Debit Card,0,0
531,70,39,14.42,491.14,6,Month-to-Month,Credit Card,1,0
532,40,9,77.54,475.12,1,Two Year,PayPal,1,0
533,26,52,150.57,426.14,7,One Year,Debit Card,0,0
534,29,12,106.91,227.34,9,One Year,Credit Card,0,0
535,70,5,56.4,435.52,3,Month-to-Month,Debit Card,1,0
536,18,3,73.67,110.81,8,Month-to-Month,PayPal,1,0
537,18,11,173.98,395.93,0,Two Year,PayPal,1,0
538,64,57,109.85,93.03,6,One Year,PayPal,1,0
539,51,30,110.39,407.77,0,Month-to-Month,PayPal,0,0
540,49,4,192.68,307.46,9,Month-to-Month,UPI,0,1
541,71,5,70.97,49.47,8,Two Year,PayPal,1,0
542,65,1,101.11,447.71,9,Month-to-Month,PayPal,0,0
543,42,27,164.23,289.19,9,Month-to-Month,Credit Card,0,0
544,57,28,154.19,328.3,0,Month-to-Month,PayPal,1,0
545,62,29,60.5,142.11,2,Month-to-Month,Debit Card,1,1
546,70,18,38.71,435.88,6,Month-to-Month,Debit Card,0,0
547,18,12,143.13,272.83,0,Two Year,Debit Card,1,0
548,33,13,58.95,210.85,4,Month-to-Month,UPI,0,0
549,56,41,185.31,267.37,5,One Year,Debit Card,1,0
550,22,2,34.56,351.8,2,Month-to-Month,PayPal,0,1
551,39,37,70.48,347.68,5,Month-to-Month,UPI,1,0
552,46,45,20.41,179.11,3,One Year,PayPal,0,1
553,72,16,143.63,192.94,5,One Year,Credit Card,1,0
554,20,48,179.34,281.34,5,Month-to-Month,PayPal,1,0
555,29,24,130.82,462.24,3,Two Year,Debit Card,0,0
556,43,35,188.17,372.84,0,One Year,Credit Card,1,0
557,33,22,34.42,195.51,2,Two Year,Credit Card,0,0
558,68,36,26.67,168.85,9,Month-to-Month,Credit Card,1,0
559,54,11,169.3,262.06,6,Month-to-Month,Credit Card,0,0
560,39,55,172.55,435.06,1,One Year,UPI,1,1
561,74,58,167.9,4.84,3,One Year,PayPal,1,0
562,46,46,161.8,355.39,5,Two Year,Credit Card,0,1
563,31,29,78.82,147.61,4,Month-to-Month,UPI,0,0
564,45,35,51.32,104.59,5,One Year,UPI,0,1
565,22,48,186.47,6.56,4,One Year,UPI,1,1
566,64,54,68.33,448.35,8,One Year,PayPal,0,1
567,66,15,85.7,456.17,1,Two Year,Credit Card,1,0
568,47,31,142.92,31.18,3,Month-to-Month,PayPal,0,0
569,63,42,65.74,261.15,0,One Year,UPI,0,0
570,69,41,165.63,76.71,6,One Year,UPI,1,0
571,22,43,23.31,379.46,0,One Year,PayPal,1,1
572,29,16,160.32,332.86,5,Month-to-Month,UPI,0,1
573,33,10,124.35,148.92,9,Two Year,UPI,0,1
574,43,49,118.87,58.92,9,Two Year,Debit Card,1,0
575,43,32,97.09,415.69,8,Month-to-Month,UPI,1,0
576,65,51,62.64,337.29,1,Two Year,PayPal,0,0
577,38,2,98.17,3.91,0,Two Year,Credit Card,1,0
578,56,24,95.51,314.12,9,One Year,Credit Card,1,0
579,53,23,120.91,405.24,2,Two Year,PayPal,0,0
580,50,2,63.5,295.59,5,One Year,PayPal,1,0
581,47,38,24.74,212.64,6,Two Year,UPI,0,0
582,54,31,37.57,292.17,7,One Year,PayPal,1,1
583,40,51,142.84,310.05,3,Month-to-Month,PayPal,0,0
584,27,40,14.27,320.2,7,Month-to-Month,UPI,1,0
585,71,26,172.72,483.54,6,Two Year,Debit Card,0,0
586,22,29,141.94,89.73,7,One Year,Debit Card,1,0
587,53,3,155.94,311.74,4,Month-to-Month,UPI,1,1
588,51,58,168.84,94.4,9,Month-to-Month,Debit Card,0,0
589,69,14,33.31,105.37,6,Two Year,Debit Card,1,0
590,48,25,166.27,334.79,3,One Year,UPI,0,0
591,27,48,105.88,458.02,0,One Year,Debit Card,1,1
592,36,1,178.25,79.94,2,Month-to-Month,PayPal,1,1
593,49,53,178.45,481.25,9,Two Year,Debit Card,0,0
594,18,3,14.59,160.03,8,Month-to-Month,Debit Card,1,1
595,73,54,82.74,195.96,3,Month-to-Month,PayPal,0,0
596,22,26,110.02,77.26,4,Two Year,PayPal,0,0
597,62,18,138.89,308.11,2,Two Year,Credit Card,0,0
598,21,9,64.38,298.41,5,Two Year,UPI,0,0
599,33,38,57.91,221.41,3,One Year,Credit Card,0,1
600,41,23,82.44,238.31,4,Two Year,Credit Card,1,0
601,33,21,105.18,311.68,6,Two Year,Debit Card,1,1
602,72,57,190.72,291.96,6,Month-to-Month,PayPal,1,0
603,19,1,154.8,187.44,8,Two Year,Credit Card,0,0
604,66,21,91.57,442.12,1,Two Year,UPI,0,0
605,45,27,20.33,334.0,3,Month-to-Month,Credit Card,1,0
606,49,42,42.02,103.1,7,One Year,Debit Card,0,1
607,44,59,96.63,160.29,3,Two Year,Credit Card,0,0
608,37,6,164.63,394.05,2,Month-to-Month,PayPal,1,0
609,41,55,82.33,52.71,9,One Year,PayPal,0,0
610,29,44,112.31,375.24,5,One Year,UPI,0,0
611,67,36,179.44,179.74,2,Two Year,Credit Card,1,1
612,52,28,183.62,276.07,1,One Year,PayPal,0,0
613,50,45,51.0,140.64,8,Two Year,Credit Card,0,0
614,50,17,18.28,493.24,2,One Year,Credit Card,0,0
615,68,59,68.03,452.97,0,One Year,PayPal,1,0
616,60,40,142.2,464.26,8,One Year,PayPal,0,0
617,54,58,190.71,92.8,4,Two Year,Debit Card,1,1
618,29,52,24.64,420.92,6,One Year,Debit Card,0,0
619,20,3,15.41,267.93,1,Month-to-Month,UPI,0,0
620,18,12,177.99,354.08,0,Month-to-Month,UPI,1,0
621,50,39,152.15,109.14,5,One Year,UPI,1,0
622,57,12,198.53,356.14,4,Two Year,Credit Card,0,0
623,27,2,85.39,457.18,9,Month-to-Month,UPI,1,0
624,60,56,89.05,134.11,5,One Year,PayPal,1,0
625,61,46,42.74,117.06,1,Month-to-Month,UPI,1,1
626,46,22,32.01,52.66,6,Month-to-Month,Credit Card,0,0
627,30,23,119.96,133.77,0,Month-to-Month,Debit Card,0,0
628,29,30,79.21,268.13,7,Month-to-Month,Credit Card,0,0
629,48,5,25.26,416.44,6,Month-to-Month,PayPal,0,0
630,63,9,178.53,139.76,6,One Year,UPI,1,0
631,19,21,47.69,310.76,5,Month-to-Month,UPI,1,0
632,68,11,152.23,240.06,9,One Year,PayPal,0,0
633,67,5,63.62,144.65,4,Month-to-Month,UPI,1,0
634,52,35,164.45,255.42,8,Two Year,Debit Card,1,0
635,40,27,32.5,84.4,2,One Year,Credit Card,1,0
636,34,49,153.65,319.97,8,Two Year,Credit Card,1,0
637,43,2,28.64,58.27,4,Two Year,PayPal,0,0
638,25,24,94.91,365.62,7,Month-to-Month,Debit Card,1,0
639,46,31,149.46,89.27,2,Month-to-Month,PayPal,1,0
640,43,33,42.91,499.08,6,Month-to-Month,PayPal,1,0
641,27,39,64.28,411.92,9,Month-to-Month,Debit Card,1,0
642,43,30,174.31,172.25,3,Month-to-Month,PayPal,0,0
643,51,46,178.17,213.39,4,Two Year,Credit Card,0,0
644,68,37,18.54,129.97,3,Two Year,UPI,0,1
645,58,51,41.94,383.67,8,Month-to-Month,Credit Card,0,1
646,24,28,32.32,190.67,6,Month-to-Month,UPI,0,0
647,21,31,44.14,377.72,5,One Year,UPI,1,1
648,70,11,194.34,9.69,5,One Year,Credit Card,1,0
649,67,23,114.81,68.24,9,Two Year,PayPal,1,1
650,62,57,98.94,182.8,6,Two Year,Debit Card,0,1
651,28,2,197.05,54.9,4,Two Year,UPI,0,1
652,46,40,115.82,300.76,9,Month-to-Month,Debit Card,1,0
653,73,41,135.61,25.89,2,Two Year,Debit Card,0,0
654,53,27,73.23,429.95,2,Two Year,UPI,1,0
655,42,35,82.6,380.77,6,Two Year,Debit Card,1,0
656,38,2,122.94,108.52,9,One Year,Debit Card,0,1
657,74,39,23.26,242.15,0,Two Year,PayPal,1,1
658,53,37,58.62,226.18,3,Two Year,Debit Card,1,1
659,27,21,47.39,362.57,9,One Year,Credit Card,1,0
660,54,58,13.02,201.05,7,Two Year,UPI,0,0
661,26,5,112.01,16.95,3,Month-to-Month,PayPal,0,0
662,41,52,116.6,137.23,0,One Year,Credit Card,0,0
663,52,45,82.95,233.36,4,Two Year,Debit Card,1,0
664,66,21,61.06,487.26,0,One Year,Debit Card,0,0
665,52,29,133.89,440.64,8,Two Year,Credit Card,1,0
666,65,20,35.59,91.11,7,Two Year,Credit Card,1,0
667,53,38,108.54,361.78,6,One Year,PayPal,0,0
668,35,20,155.93,468.44,4,Month-to-Month,Debit Card,0,0
669,66,50,41.22,4.89,3,One Year,Debit Card,1,0
670,56,25,153.12,360.61,6,Month-to-Month,Debit Card,0,0
671,49,2,154.55,229.94,2,Month-to-Month,Credit Card,0,0
672,41,57,21.39,340.28,7,One Year,Debit Card,1,0
673,40,32,13.57,302.99,4,Two Year,UPI,0,1
674,49,26,195.05,492.34,4,Month-to-Month,UPI,1,0
675,54,6,46.74,144.76,0,One Year,PayPal,0,0
676,29,41,166.21,393.18,9,Two Year,PayPal,0,1
677,66,57,116.75,117.7,7,Two Year,Credit Card,1,0
678,72,3,60.25,218.09,6,Two Year,UPI,1,0
679,30,33,34.69,487.7,0,One Year,Credit Card,1,0
680,40,1,104.37,383.19,3,One Year,PayPal,1,0
681,42,51,87.4,158.25,3,Two Year,Credit Card,0,0
682,52,5,142.79,309.87,8,Two Year,Credit Card,0,1
683,58,13,181.79,25.32,9,Two Year,Debit Card,0,0
684,47,19,163.0,133.56,1,Two Year,PayPal,1,0
685,34,12,62.15,359.34,3,One Year,Debit Card,0,0
686,66,48,177.0,285.26,9,Two Year,PayPal,1,0
687,37,25,168.34,235.1,2,Month-to-Month,Debit Card,1,0
688,65,57,186.54,345.59,9,Month-to-Month,PayPal,1,0
689,42,51,97.15,199.53,4,One Year,PayPal,0,1
690,39,35,156.03,13.56,6,Month-to-Month,UPI,0,0
691,30,12,122.42,220.79,4,Month-to-Month,PayPal,1,0
692,36,30,69.0,451.11,4,Month-to-Month,Credit Card,1,0
693,66,5,198.94,428.38,3,One Year,UPI,1,0
694,53,34,17.28,204.79,8,Month-to-Month,Debit Card,0,0
695,29,22,40.83,11.6,5,Two Year,Credit Card,1,0
696,58,39,179.58,318.34,9,Month-to-Month,Credit Card,1,0
697,36,13,21.51,370.73,5,Month-to-Month,PayPal,1,0
698,29,57,178.5,147.47,5,Month-to-Month,PayPal,0,1
699,26,47,145.89,238.59,5,Two Year,Credit Card,0,0
700,24,54,16.97,495.93,0,One Year,UPI,1,0
701,45,3,91.57,288.38,5,One Year,Credit Card,1,0
702,31,53,153.35,175.86,3,Month-to-Month,Credit Card,1,0
703,48,20,120.79,313.93,1,Two Year,PayPal,0,0
704,69,31,187.82,90.42,5,Month-to-Month,PayPal,0,0
705,36,5,174.85,100.03,0,One Year,PayPal,1,0
706,64,24,73.2,462.5,0,One Year,Debit Card,0,0
707,33,40,26.08,119.98,4,Two Year,Credit Card,1,1
708,70,54,189.41,155.74,5,Two Year,Credit Card,0,1
709,22,33,108.28,272.12,1,One Year,Debit Card,1,0
710,52,8,24.14,449.9,9,One Year,Credit Card,0,0
711,29,24,165.15,390.83,7,One Year,Credit Card,1,1
712,42,50,175.02,22.37,3,Month-to-Month,Credit Card,1,0
713,69,20,131.49,346.67,3,One Year,UPI,1,0
714,38,16,95.03,252.28,9,One Year,Debit Card,0,1
715,53,50,135.81,238.04,4,Two Year,Debit Card,1,0
716,70,52,144.27,345.93,9,One Year,Credit Card,1,0
717,40,12,179.68,98.52,3,One Year,PayPal,1,0
718,33,13,191.61,490.75,4,Two Year,Credit Card,1,0
719,74,45,107.72,322.83,9,One Year,Credit Card,0,0
720,56,42,161.71,183.15,2,Two Year,UPI,0,0
721,62,39,193.26,300.3,7,Two Year,UPI,1,0
722,70,25,38.74,108.63,5,Two Year,PayPal,0,0
723,59,46,13.47,317.1,7,Two Year,UPI,1,0
724,56,32,175.1,14.59,4,Two Year,Credit Card,0,0
725,31,24,47.1,170.92,6,Two Year,Credit Card,1,0
726,48,48,18.07,373.88,9,Two Year,UPI,1,0
727,22,47,40.42,404.08,6,One Year,UPI,1,0
728,52,44,82.98,126.83,5,Month-to-Month,Debit Card,1,0
729,40,9,51.66,269.94,9,One Year,Credit Card,1,0
730,46,40,68.0,264.48,3,Two Year,PayPal,1,0
731,60,50,195.31,211.02,5,Two Year,UPI,0,0
732,28,23,143.84,114.6,8,One Year,UPI,0,0
733,35,50,145.32,351.76,3,Month-to-Month,Debit Card,0,1
734,64,13,27.99,126.55,5,One Year,Debit Card,1,0
735,29,59,149.1,455.56,5,One Year,UPI,0,1
736,26,32,150.48,264.49,2,One Year,PayPal,1,0
737,27,50,135.35,435.3,3,Month-to-Month,PayPal,0,0
738,61,15,53.4,145.73,2,Two Year,UPI,1,0
739,34,36,90.38,403.64,2,Month-to-Month,Debit Card,0,0
740,55,49,170.79,57.27,9,One Year,Credit Card,1,0
741,24,5,137.34,383.53,3,One Year,Credit Card,0,0
742,63,22,149.23,193.78,3,Month-to-Month,Debit Card,1,1
743,30,16,121.6,235.26,5,Month-to-Month,Credit Card,0,0
744,57,41,95.42,83.82,3,Two Year,Debit Card,1,1
745,59,10,154.22,9.8,5,Two Year,PayPal,0,0
746,26,24,22.91,333.27,1,Month-to-Month,Credit Card,0,1
747,67,18,137.9,294.07,3,Two Year,UPI,0,1
748,44,49,199.47,311.4,1,One Year,UPI,0,0
749,19,18,158.24,127.87,7,Month-to-Month,Credit Card,0,0
750,22,7,65.21,120.02,8,Two Year,UPI,0,0
751,46,4,62.79,415.23,6,One Year,Debit Card,1,0
752,54,26,136.77,380.75,5,Month-to-Month,Debit Card,0,0
753,55,5,180.21,168.73,7,Two Year,UPI,1,0
754,36,55,119.81,319.08,3,One Year,Credit Card,0,0
755,25,16,110.21,414.16,9,Month-to-Month,Credit Card,1,0
756,65,35,40.47,444.47,1,Two Year,Credit Card,0,0
757,62,26,145.94,3.4,3,One Year,PayPal,1,0
758,18,18,143.44,406.82,4,One Year,Credit Card,1,0
759,39,29,193.72,175.52,8,One Year,Credit Card,1,0
760,69,23,67.04,359.33,4,One Year,Debit Card,0,0
761,34,53,153.72,186.01,8,Month-to-Month,PayPal,0,0
762,24,14,92.47,303.32,8,One Year,Debit Card,0,0
763,42,15,116.11,323.57,7,Month-to-Month,UPI,1,0
764,62,49,165.13,202.79,4,Month-to-Month,UPI,0,0
765,21,33,52.18,256.64,1,Two Year,Credit Card,1,0
766,53,25,75.15,363.29,4,Month-to-Month,PayPal,0,0
767,23,21,156.93,238.41,0,One Year,UPI,1,0
768,48,17,118.39,7.48,7,Month-to-Month,Credit Card,0,0
769,36,23,27.56,6.95,1,Month-to-Month,PayPal,0,0
770,61,57,91.74,330.82,6,Two Year,UPI,0,0
771,71,43,121.46,423.7,1,Month-to-Month,UPI,1,0
772,56,17,182.81,392.74,4,Two Year,PayPal,1,0
773,44,58,45.81,155.54,9,Month-to-Month,PayPal,0,0
774,27,14,163.13,235.83,6,Two Year,PayPal,0,0
775,43,29,34.82,117.46,5,Month-to-Month,PayPal,1,0
776,36,20,56.02,494.58,4,One Year,UPI,1,0
777,56,30,56.24,130.62,5,Month-to-Month,PayPal,0,0
778,20,19,176.72,208.42,1,Two Year,Debit Card,0,0
779,62,53,47.81,340.72,9,Two Year,Debit Card,0,0
780,30,39,159.52,438.07,0,One Year,UPI,1,1
781,67,56,97.74,26.21,0,One Year,UPI,1,0
782,45,13,199.83,150.86,7,Two Year,Credit Card,0,0
783,37,18,169.43,284.71,2,One Year,UPI,1,1
784,45,23,150.54,309.35,2,Month-to-Month,PayPal,0,0
785,25,46,175.44,35.48,8,Month-to-Month,PayPal,0,1
786,58,33,130.47,332.21,5,One Year,UPI,1,1
787,56,39,170.29,264.27,3,Month-to-Month,Debit Card,0,0
788,18,40,59.61,413.9,3,Month-to-Month,Credit Card,0,0
789,20,18,28.56,111.48,6,One Year,UPI,0,1
790,30,9,127.03,97.92,5,Two Year,UPI,1,0
791,45,33,92.59,396.77,1,Month-to-Month,Credit Card,0,0
792,74,32,91.02,352.08,8,One Year,Debit Card,1,1
793,66,54,110.08,395.94,1,Two Year,UPI,1,0
794,42,17,78.66,391.08,7,Month-to-Month,Debit Card,0,0
795,73,19,128.95,52.45,3,Month-to-Month,PayPal,1,0
796,50,27,15.81,139.65,9,One Year,Debit Card,0,0
797,55,6,194.28,130.41,0,Month-to-Month,PayPal,1,1
798,70,35,185.69,467.33,0,Two Year,Credit Card,1,0
799,23,56,187.7,243.99,8,One Year,UPI,0,1
800,61,37,79.35,55.97,3,One Year,PayPal,0,0
801,62,34,111.06,145.14,0,One Year,Debit Card,1,0
802,49,20,191.28,436.01,2,One Year,UPI,1,0
803,62,25,181.45,423.61,2,Two Year,PayPal,0,0
804,64,4,160.15,450.22,6,Two Year,PayPal,0,0
805,38,10,87.39,194.57,5,Two Year,Debit Card,1,0
806,33,10,117.22,320.85,7,Two Year,PayPal,1,0
807,71,24,160.65,139.45,6,Two Year,Credit Card,0,1
808,38,21,61.87,90.82,0,Two Year,PayPal,0,0
809,28,11,129.03,11.44,2,One Year,Debit Card,1,0
810,54,27,167.31,112.11,8,One Year,UPI,0,1
811,53,16,144.42,302.38,3,One Year,Debit Card,1,1
812,52,26,101.1,452.15,2,Two Year,Debit Card,0,1
813,36,30,121.08,67.14,4,One Year,UPI,1,0
814,37,49,197.85,459.05,7,Two Year,PayPal,0,0
815,74,16,124.38,173.02,0,One Year,Credit Card,1,0
816,35,7,159.27,213.7,1,Two Year,Debit Card,1,0
817,64,16,148.05,182.81,6,Two Year,Debit Card,0,0
818,58,35,143.28,204.6,0,Two Year,Credit Card,1,0
819,66,58,146.11,129.97,4,Month-to-Month,Debit Card,0,0
820,31,16,96.34,349.45,9,Month-to-Month,UPI,0,1
821,32,40,100.09,379.21,7,Two Year,PayPal,0,0
822,48,12,98.89,411.64,5,One Year,UPI,0,0
823,18,35,16.32,170.97,2,Two Year,Debit Card,0,1
824,70,49,55.8,382.43,6,Two Year,UPI,1,0
825,71,21,39.37,319.02,2,Month-to-Month,Debit Card,0,0
826,71,50,178.42,478.98,4,Two Year,PayPal,0,0
827,20,43,62.24,212.68,6,Month-to-Month,UPI,0,0
828,33,36,36.3,496.16,1,One Year,UPI,1,0
829,40,48,32.76,370.33,9,One Year,Credit Card,0,0
830,74,17,143.0,388.25,3,One Year,Credit Card,0,1
831,28,32,11.16,13.34,1,Two Year,Debit Card,1,0
832,29,41,99.55,248.95,6,Month-to-Month,UPI,0,1
833,27,6,32.59,264.4,2,Two Year,PayPal,0,0
834,49,24,171.44,20.78,8,One Year,PayPal,1,0
835,33,27,192.11,156.41,5,Two Year,Credit Card,1,1
836,25,20,192.16,477.84,0,Month-to-Month,Credit Card,1,0
837,55,25,93.97,213.34,9,Month-to-Month,Credit Card,1,0
838,29,2,132.46,93.76,7,One Year,PayPal,0,0
839,41,9,123.94,256.91,6,One Year,PayPal,1,0
840,45,28,76.51,17.37,0,One Year,PayPal,1,0
841,70,53,94.37,258.24,2,Two Year,Debit Card,1,0
842,25,38,22.22,297.34,2,Month-to-Month,UPI,1,0
843,45,3,161.18,179.17,2,Two Year,Debit Card,0,0
844,53,20,55.75,381.41,6,One Year,UPI,0,1
845,43,6,97.5,68.29,5,Month-to-Month,UPI,0,0
846,25,39,101.32,439.15,1,One Year,UPI,0,1
847,67,33,116.54,477.74,4,Month-to-Month,Credit Card,0,0
848,45,55,165.4,1.12,5,Month-to-Month,UPI,0,0
849,45,1,141.46,421.44,1,One Year,Credit Card,1,0
850,54,37,135.98,253.3,0,Month-to-Month,UPI,0,0
851,58,6,110.08,230.97,3,Month-to-Month,Debit Card,1,0
852,53,45,28.23,119.72,3,One Year,Debit Card,0,0
853,44,34,86.38,223.94,3,Month-to-Month,UPI,0,0
854,71,47,191.89,475.24,0,One Year,Debit Card,1,0
855,34,15,199.15,105.79,2,Two Year,Debit Card,0,0
856,26,45,148.79,89.93,6,Two Year,UPI,0,1
857,50,26,53.23,121.33,3,One Year,UPI,1,0
858,70,57,29.36,276.14,1,Month-to-Month,Credit Card,0,0
859,37,14,88.81,465.18,7,Two Year,Debit Card,0,1
860,30,58,172.75,287.15,0,One Year,Debit Card,0,0
861,45,54,147.15,122.12,8,One Year,UPI,1,0
862,65,7,177.94,220.51,4,Month-to-Month,PayPal,1,1
863,46,46,127.0,195.5,1,Month-to-Month,Credit Card,0,0
864,30,58,34.76,23.76,3,Month-to-Month,Credit Card,1,0
865,63,31,31.81,255.57,2,One Year,PayPal,1,0
866,52,24,19.12,63.44,6,Two Year,Credit Card,1,0
867,23,59,117.75,421.2,5,One Year,Credit Card,0,0
868,35,31,56.15,274.71,8,Month-to-Month,Debit Card,1,0
869,68,29,149.53,422.38,3,Month-to-Month,Debit Card,0,0
870,22,42,140.39,478.04,2,One Year,UPI,1,0
871,64,32,70.44,471.62,6,Month-to-Month,UPI,0,1
872,42,17,43.59,50.66,5,Month-to-Month,Credit Card,0,1
873,19,14,29.46,472.44,4,One Year,PayPal,1,1
874,27,40,150.09,397.98,9,Two Year,UPI,1,0
875,73,36,95.58,388.94,6,Month-to-Month,UPI,0,0
876,47,58,71.47,45.52,4,Two Year,PayPal,0,0
877,67,48,172.76,90.17,8,Two Year,Credit Card,1,0
878,62,24,122.79,487.59,3,Two Year,Credit Card,1,0
879,22,45,108.42,107.08,0,Two Year,UPI,0,1
880,72,54,151.24,84.94,9,Month-to-Month,Credit Card,1,0
881,73,27,164.96,181.49,4,Month-to-Month,Credit Card,1,1
882,50,25,140.35,456.72,0,One Year,UPI,1,0
883,71,59,93.6,238.36,0,Month-to-Month,UPI,0,0
884,18,32,82.07,460.33,0,One Year,Debit Card,0,0
885,35,52,156.62,167.5,0,Two Year,Debit Card,0,0
886,49,18,108.4,113.65,7,One Year,Credit Card,0,0
887,64,46,143.83,247.85,1,One Year,PayPal,1,0
888,66,18,179.18,307.93,8,Month-to-Month,Debit Card,1,0
889,28,37,184.02,196.05,6,One Year,Credit Card,0,0
890,38,26,62.77,173.34,2,Two Year,PayPal,0,0
891,43,9,45.7,109.42,8,Month-to-Month,Debit Card,0,1
892,42,35,59.64,137.87,3,Month-to-Month,Debit Card,1,0
893,39,8,152.76,336.72,6,Month-to-Month,Credit Card,0,0
894,44,20,80.31,185.25,2,Two Year,UPI,1,0
895,66,54,42.94,40.34,4,One Year,UPI,0,1
896,30,42,28.69,69.51,3,Month-to-Month,PayPal,1,1
